,age,job,marital,education,credits,balance,housing,loan,contact_type,day,duration,campaign,pdays,previous,poutcome,subscription,month_num
326,74,retired,married,primary,no,10253,no,no,telephone,20,84,1,-1,0,2,0,8
327,74,retired,married,primary,no,0,no,no,telephone,4,113,1,-1,0,2,0,9
328,74,retired,married,primary,no,0,no,no,telephone,13,332,2,92,2,1,0,11
329,74,retired,married,primary,no,0,no,no,telephone,13,562,2,-1,0,2,1,8
330,74,retired,divorced,tertiary,no,3810,yes,no,cellular,17,492,1,-1,0,2,0,5
331,74,retired,divorced,secondary,no,4079,no,no,cellular,19,343,3,-1,0,2,1,10
332,74,retired,divorced,primary,no,29080,no,no,cellular,30,301,5,93,4,3,1,6
333,74,retired,divorced,primary,no,2308,no,no,telephone,16,251,2,535,2,1,0,9
334,74,retired,divorced,primary,no,166,no,no,cellular,13,99,1,-1,0,2,0,8
335,74,management,married,tertiary,no,4515,no,no,telephone,17,1161,5,-1,0,2,0,4
336,74,housemaid,married,unknown,no,161,no,no,telephone,2,240,1,-1,0,2,0,4
337,73,retired,single,secondary,no,1050,no,no,cellular,4,73,2,-1,0,2,0,9
338,73,retired,single,secondary,no,1050,no,no,cellular,4,562,3,181,2,0,1,3
339,73,retired,married,unknown,no,739,no,no,cellular,11,210,1,-1,0,2,1,9
340,73,retired,married,unknown,no,519,no,no,telephone,26,270,3,133,2,1,1,2
341,73,retired,married,unknown,no,519,no,no,telephone,20,91,1,-1,0,2,0,8
342,73,retired,married,unknown,no,519,no,no,telephone,16,434,1,57,1,0,1,10
343,73,retired,married,unknown,no,3443,no,no,telephone,4,770,3,-1,0,2,1,9
344,73,retired,married,tertiary,no,459,no,no,cellular,17,281,1,-1,0,2,1,2
345,73,retired,married,tertiary,no,448,no,no,cellular,24,136,1,-1,0,2,1,3
346,73,retired,married,tertiary,no,448,no,no,cellular,22,68,1,90,1,1,0,6
347,73,retired,married,tertiary,no,443,no,no,cellular,5,133,2,-1,0,2,0,2
348,73,retired,married,tertiary,no,2575,no,no,cellular,17,152,1,-1,0,2,0,8
349,73,retired,married,tertiary,no,1843,no,no,cellular,11,106,2,-1,0,2,1,9
350,73,retired,married,tertiary,no,1641,yes,no,cellular,27,49,2,-1,0,2,1,2
351,73,retired,married,secondary,no,2850,no,no,cellular,8,512,1,144,7,0,0,10
352,73,retired,married,secondary,no,2850,no,no,cellular,19,184,2,185,3,0,0,4
353,73,retired,married,secondary,no,2850,no,no,cellular,17,300,1,40,8,0,1,11
354,73,retired,married,secondary,no,2850,no,no,cellular,17,157,2,28,5,0,0,5
355,73,retired,married,secondary,no,250,no,no,telephone,31,245,4,-1,0,2,0,8
356,73,retired,married,secondary,no,19,no,no,cellular,5,509,2,-1,0,2,0,11
357,73,retired,married,secondary,no,1292,no,no,cellular,3,420,1,-1,0,2,0,4
358,73,retired,married,primary,no,934,no,no,cellular,14,961,5,-1,0,2,1,9
359,73,retired,married,primary,no,9160,no,no,cellular,11,516,2,90,3,3,0,11
360,73,retired,married,primary,no,796,no,no,cellular,23,427,1,182,2,0,1,10
361,73,retired,married,primary,no,796,no,no,cellular,23,888,1,182,3,1,1,4
362,73,retired,married,primary,no,5539,no,no,telephone,6,338,1,-1,0,2,1,8
363,73,retired,married,primary,no,542,no,no,telephone,29,107,5,-1,0,2,0,4
364,73,retired,married,primary,no,542,no,no,cellular,26,355,1,180,5,0,1,10
365,73,retired,married,primary,no,508,no,no,cellular,9,176,1,-1,0,2,1,3
366,73,retired,married,primary,no,508,no,no,cellular,14,154,4,97,1,1,0,6
367,73,retired,married,primary,no,279,no,no,cellular,28,399,3,-1,0,2,1,1
368,73,retired,married,primary,no,253,no,no,cellular,20,345,1,-1,0,2,1,4
369,73,retired,married,primary,no,154,no,no,cellular,15,103,1,-1,0,2,0,10
370,73,retired,married,primary,no,1388,no,no,telephone,25,254,1,97,6,0,0,10
371,73,retired,married,primary,no,1388,no,no,telephone,11,767,2,83,1,1,1,1
372,73,retired,married,primary,no,1388,no,no,cellular,20,146,3,190,3,1,0,7
373,73,retired,divorced,tertiary,no,3203,no,no,cellular,20,148,1,-1,0,2,1,4
374,73,retired,divorced,secondary,no,7111,yes,no,cellular,12,146,1,-1,0,2,1,10
375,73,retired,divorced,secondary,no,7111,yes,no,cellular,12,284,1,182,1,1,0,4
376,73,retired,divorced,secondary,no,1092,no,no,cellular,7,390,2,-1,0,2,0,8
377,73,retired,divorced,primary,no,5028,no,no,cellular,4,696,10,-1,0,2,1,12
378,73,retired,divorced,primary,no,2308,no,no,telephone,30,163,2,-1,0,2,1,3
379,73,management,married,tertiary,no,1609,no,no,cellular,14,169,2,-1,0,2,1,7
380,73,management,married,secondary,no,683,no,no,telephone,11,181,1,-1,0,2,0,8
381,72,unknown,married,unknown,no,1165,no,no,cellular,11,400,3,-1,0,2,0,8
382,72,self-employed,married,tertiary,no,132,no,no,cellular,27,444,1,-1,0,2,1,4
383,72,self-employed,married,tertiary,no,132,no,no,cellular,1,260,2,65,1,1,1,7
384,72,retired,single,unknown,no,588,no,yes,cellular,5,66,3,-1,0,2,0,3
385,72,retired,single,tertiary,no,614,no,no,cellular,14,553,1,-1,0,2,0,8
386,72,retired,single,tertiary,no,1285,no,no,telephone,2,179,5,98,2,0,0,11
387,72,retired,single,tertiary,no,1285,no,no,telephone,1,494,4,150,9,0,0,7
388,72,retired,single,tertiary,no,1285,no,no,telephone,1,280,2,91,7,0,0,2
389,72,retired,married,unknown,no,413,no,no,telephone,7,358,6,-1,0,2,0,12
390,72,retired,married,unknown,no,1940,no,no,telephone,4,705,2,-1,0,2,1,12
391,72,retired,married,tertiary,no,3561,no,no,telephone,15,511,3,184,7,1,1,9
392,72,retired,married,tertiary,no,2,no,no,cellular,7,147,2,-1,0,2,1,8
393,72,retired,married,tertiary,no,0,no,no,cellular,13,99,1,-1,0,2,1,2
394,72,retired,married,secondary,no,951,no,yes,cellular,12,229,3,339,1,0,1,3
395,72,retired,married,secondary,no,676,no,no,cellular,25,188,3,-1,0,2,0,8
396,72,retired,married,secondary,no,6253,no,no,telephone,7,456,1,-1,0,2,0,9
397,72,retired,married,secondary,no,5715,no,no,cellular,17,1127,5,184,3,1,1,11
398,72,retired,married,secondary,no,5715,no,no,cellular,17,1114,1,181,2,1,1,5
399,72,retired,married,secondary,no,4269,no,no,telephone,16,122,3,-1,0,2,0,4
400,72,retired,married,secondary,no,4130,no,no,cellular,12,427,1,-1,0,2,0,11
401,72,retired,married,secondary,no,2850,no,no,cellular,16,131,2,241,1,1,0,10
402,72,retired,married,secondary,no,1978,no,no,cellular,6,312,1,-1,0,2,1,9
403,72,retired,married,secondary,no,17739,no,no,cellular,11,135,4,-1,0,2,0,9
404,72,retired,married,secondary,no,1533,no,no,cellular,16,546,2,-1,0,2,1,12
405,72,retired,married,secondary,no,1129,no,no,cellular,26,186,1,-1,0,2,1,8
406,72,retired,married,secondary,no,1129,no,no,cellular,25,208,1,91,1,1,1,11
407,72,retired,married,secondary,no,0,no,no,cellular,29,189,3,-1,0,2,1,10
408,72,retired,married,primary,no,9160,no,no,cellular,5,229,1,-1,0,2,0,2
409,72,retired,married,primary,no,806,no,no,cellular,19,169,1,-1,0,2,0,10
410,72,retired,married,primary,no,796,no,no,cellular,24,173,2,-1,0,2,0,4
411,72,retired,married,primary,no,763,no,no,cellular,24,384,2,-1,0,2,1,4
412,72,retired,married,primary,no,4657,no,no,telephone,23,255,1,91,8,1,1,3
413,72,retired,married,primary,no,4657,no,no,cellular,27,132,4,94,16,3,0,9
414,72,retired,married,primary,no,4657,no,no,cellular,22,305,3,309,5,1,1,12
415,72,retired,married,primary,no,3856,no,no,cellular,10,582,4,115,1,3,1,12
416,72,retired,married,primary,no,3232,no,no,cellular,12,771,2,-1,0,2,0,11
417,72,retired,married,primary,no,2600,no,no,cellular,3,443,2,82,3,1,1,2
418,72,retired,married,primary,no,2304,no,no,telephone,5,510,4,-1,0,2,1,5
419,72,retired,married,primary,no,2079,no,no,cellular,13,100,1,191,3,3,0,8
420,72,retired,married,primary,no,1612,no,no,cellular,7,530,2,-1,0,2,1,8
421,72,retired,married,primary,no,1388,no,no,telephone,20,513,1,-1,0,2,1,10
422,72,retired,married,primary,no,0,no,no,cellular,29,215,2,-1,0,2,0,12
423,72,retired,married,primary,no,0,no,no,cellular,28,348,6,94,6,0,0,6
424,72,retired,married,primary,no,0,no,no,cellular,26,201,3,191,3,0,0,3
425,72,retired,divorced,tertiary,no,438,no,no,cellular,23,279,1,-1,0,2,1,2
426,72,retired,divorced,tertiary,no,402,no,no,cellular,12,194,3,-1,0,2,0,7
427,72,retired,divorced,primary,no,0,no,no,telephone,28,359,1,-1,0,2,0,8
428,72,management,married,tertiary,no,7003,no,no,telephone,24,116,3,-1,0,2,0,7
429,72,management,married,secondary,no,6199,no,no,cellular,3,531,1,-1,0,2,0,9
430,72,blue-collar,married,primary,no,4415,no,no,telephone,13,120,1,-1,0,2,0,10
431,72,admin.,married,primary,no,2321,no,no,cellular,14,221,2,64,12,0,1,9
432,72,admin.,married,primary,no,2321,no,no,cellular,12,200,6,122,6,3,0,7
433,71,unknown,married,tertiary,no,353,no,no,cellular,27,208,1,93,2,0,0,1
434,71,technician,married,tertiary,no,383,no,no,cellular,27,327,2,183,3,1,0,10
435,71,technician,married,tertiary,no,383,no,no,cellular,27,388,3,-1,0,2,1,4
436,71,technician,married,secondary,no,3020,no,no,telephone,30,304,1,270,3,0,1,7
437,71,self-employed,married,secondary,no,5946,no,no,cellular,3,59,7,-1,0,2,0,7
438,71,retired,single,tertiary,no,1285,no,no,telephone,27,195,2,-1,0,2,0,7
439,71,retired,married,unknown,no,362,no,no,telephone,12,139,2,-1,0,2,0,2
440,71,retired,married,unknown,no,1741,no,no,cellular,18,177,1,-1,0,2,0,8
441,71,retired,married,tertiary,no,653,no,no,telephone,3,471,1,189,1,1,1,9
442,71,retired,married,tertiary,no,653,no,no,telephone,26,367,1,-1,0,2,1,2
443,71,retired,married,tertiary,no,4388,no,no,cellular,8,896,2,-1,0,2,1,7
444,71,retired,married,tertiary,no,4388,no,no,cellular,5,346,1,183,3,3,0,2
445,71,retired,married,tertiary,no,3895,no,no,cellular,7,116,1,-1,0,2,0,8
446,71,retired,married,tertiary,no,3561,no,no,telephone,15,577,7,-1,0,2,1,3
447,71,retired,married,tertiary,no,2887,no,no,cellular,30,128,1,-1,0,2,1,6
448,71,retired,married,tertiary,no,2651,no,no,cellular,5,531,2,-1,0,2,0,2
449,71,retired,married,tertiary,no,2651,no,no,cellular,24,73,3,200,2,0,0,8
450,71,retired,married,tertiary,no,1486,no,no,telephone,21,110,3,-1,0,2,0,4
451,71,retired,married,tertiary,no,14220,yes,no,cellular,9,397,1,-1,0,2,1,9
452,71,retired,married,secondary,no,951,no,yes,cellular,7,83,1,-1,0,2,0,4
453,71,retired,married,secondary,no,91,no,no,telephone,9,87,6,-1,0,2,0,12
454,71,retired,married,secondary,no,5715,no,no,cellular,17,747,2,-1,0,2,1,11
455,71,retired,married,secondary,no,3,no,no,cellular,13,1175,3,189,1,3,0,8
456,71,retired,married,secondary,no,29941,no,no,telephone,18,80,1,71,3,3,0,6
457,71,retired,married,secondary,no,2850,no,no,cellular,17,185,1,-1,0,2,1,2
458,71,retired,married,secondary,no,2064,no,no,cellular,9,379,2,92,3,0,0,11
459,71,retired,married,secondary,no,2064,no,no,cellular,9,370,2,291,1,0,0,8
460,71,retired,married,secondary,no,1998,no,no,cellular,23,201,1,-1,0,2,0,6
461,71,retired,married,secondary,no,1712,no,no,cellular,11,660,1,-1,0,2,1,2
462,71,retired,married,secondary,no,1696,no,no,cellular,6,486,1,-1,0,2,1,10
463,71,retired,married,secondary,no,1651,no,no,cellular,13,791,2,-1,0,2,0,8
464,71,retired,married,primary,no,4847,no,no,cellular,16,657,2,-1,0,2,0,9
465,71,retired,married,primary,no,4657,no,no,cellular,16,93,5,-1,0,2,1,2
466,71,retired,married,primary,no,3230,no,no,cellular,24,341,2,133,3,0,1,5
467,71,retired,married,primary,no,2988,no,no,telephone,17,130,1,-1,0,2,1,4
468,71,retired,married,primary,no,2600,no,no,cellular,7,212,1,-1,0,2,1,8
469,71,retired,married,primary,no,2600,no,no,cellular,13,186,2,98,1,1,1,11
470,71,retired,married,primary,no,2171,no,no,cellular,10,625,4,-1,0,2,0,3
471,71,retired,married,primary,no,10394,no,no,telephone,10,411,1,-1,0,2,0,8
472,71,retired,married,primary,no,0,no,no,cellular,16,246,3,-1,0,2,0,9
473,71,retired,divorced,unknown,no,392,no,no,telephone,7,276,2,-1,0,2,1,7
474,71,retired,divorced,tertiary,yes,1236,yes,no,cellular,14,335,4,-1,0,2,1,9
475,71,retired,divorced,tertiary,no,780,no,no,telephone,22,220,1,-1,0,2,0,4
476,71,retired,divorced,tertiary,no,261,no,no,cellular,12,1117,2,-1,0,2,0,8
477,71,retired,divorced,secondary,no,5584,no,no,cellular,21,534,3,-1,0,2,1,8
478,71,retired,divorced,secondary,no,4380,no,no,cellular,22,369,1,-1,0,2,1,9
479,71,retired,divorced,secondary,no,3104,no,no,telephone,12,271,1,187,1,0,0,4
480,71,retired,divorced,secondary,no,0,no,no,cellular,26,771,1,171,1,1,1,2
481,71,retired,divorced,primary,no,275,no,no,cellular,14,293,1,425,1,1,1,6
482,71,retired,divorced,primary,no,1729,no,no,cellular,17,456,2,-1,0,2,1,11
483,71,management,married,tertiary,no,13297,no,no,cellular,11,265,1,190,2,0,0,8
484,71,housemaid,married,primary,no,227,no,no,cellular,8,74,1,-1,0,2,0,4
485,71,housemaid,divorced,primary,no,1311,no,no,cellular,10,301,2,91,1,1,1,11
486,71,entrepreneur,married,tertiary,no,15265,no,no,cellular,25,865,1,192,2,0,0,2
487,70,unknown,married,tertiary,no,353,no,no,cellular,26,110,2,-1,0,2,0,10
488,70,technician,married,tertiary,no,6797,no,no,cellular,12,298,1,-1,0,2,0,8
489,70,technician,married,secondary,no,3020,no,no,telephone,30,56,1,-1,0,2,0,4
490,70,technician,married,secondary,no,3020,no,no,telephone,2,358,2,186,1,0,0,11
491,70,retired,single,primary,no,0,no,no,telephone,9,145,1,-1,0,2,0,9
492,70,retired,married,unknown,no,853,no,no,cellular,15,120,1,-1,0,2,0,4
493,70,retired,married,unknown,no,647,no,no,telephone,10,152,1,348,1,0,0,3
494,70,retired,married,unknown,no,4290,no,no,telephone,11,172,2,-1,0,2,0,8
495,70,retired,married,unknown,no,1236,no,no,cellular,12,58,4,-1,0,2,0,3
496,70,retired,married,tertiary,no,44,no,no,cellular,18,1104,2,88,2,3,1,9
497,70,retired,married,tertiary,no,15834,no,no,telephone,1,90,1,-1,0,2,0,10
498,70,retired,married,tertiary,no,15834,no,no,cellular,5,172,3,186,1,0,0,4
499,70,retired,married,secondary,no,6422,no,no,cellular,10,122,1,-1,0,2,1,3
500,70,retired,married,secondary,no,616,no,no,cellular,27,89,1,-1,0,2,0,10
501,70,retired,married,secondary,no,616,no,no,cellular,27,149,2,182,1,0,0,4
502,70,retired,married,secondary,no,3175,no,no,cellular,19,115,2,-1,0,2,0,10
503,70,retired,married,secondary,no,2815,no,no,cellular,26,67,1,-1,0,2,0,10
504,70,retired,married,secondary,no,2815,no,no,cellular,26,125,2,182,1,0,0,4
505,70,retired,married,secondary,no,2626,no,no,telephone,27,175,3,147,2,1,0,1
506,70,retired,married,secondary,no,2626,no,no,cellular,2,140,2,-1,0,2,1,9
507,70,retired,married,secondary,no,2575,no,no,telephone,20,216,2,-1,0,2,1,4
508,70,retired,married,secondary,no,2384,no,no,cellular,30,196,2,-1,0,2,1,10
509,70,retired,married,secondary,no,2064,no,no,cellular,22,334,1,-1,0,2,0,10
510,70,retired,married,secondary,no,1853,no,no,telephone,26,314,1,-1,0,2,1,8
511,70,retired,married,secondary,no,1310,no,no,cellular,15,634,1,-1,0,2,0,10
512,70,retired,married,secondary,no,1310,no,no,cellular,14,318,1,181,1,0,0,4
513,70,retired,married,secondary,no,1164,no,no,telephone,14,338,3,185,2,0,0,5
514,70,retired,married,secondary,no,1164,no,no,telephone,10,208,2,-1,0,2,0,11
515,70,retired,married,secondary,no,1024,no,no,cellular,17,278,1,-1,0,2,0,4
516,70,retired,married,secondary,no,0,no,no,cellular,27,258,1,92,5,1,1,10
517,70,retired,married,primary,no,8897,no,no,cellular,6,692,2,-1,0,2,0,10
518,70,retired,married,primary,no,7781,no,no,cellular,3,222,1,-1,0,2,0,7
519,70,retired,married,primary,no,6538,no,no,cellular,9,394,1,-1,0,2,1,9
520,70,retired,married,primary,no,579,no,no,cellular,11,82,2,181,1,0,0,2
521,70,retired,married,primary,no,4982,no,no,cellular,4,794,2,-1,0,2,0,5
522,70,retired,married,primary,no,3782,no,no,cellular,22,704,2,190,1,0,0,9
523,70,retired,married,primary,no,3782,no,no,cellular,16,618,1,-1,0,2,0,3
524,70,retired,married,primary,no,324,no,no,cellular,15,78,1,96,7,1,0,11
525,70,retired,married,primary,no,324,no,no,cellular,11,632,1,308,6,3,1,8
526,70,retired,married,primary,no,3230,no,no,cellular,24,112,1,-1,0,2,0,11
527,70,retired,married,primary,no,3230,no,no,cellular,11,300,2,48,1,0,0,1
528,70,retired,married,primary,no,2795,no,no,cellular,8,480,1,181,2,1,1,7
529,70,retired,married,primary,no,2795,no,no,cellular,8,301,2,-1,0,2,1,1
530,70,retired,married,primary,no,2346,no,no,cellular,24,694,1,184,5,0,1,2
531,70,retired,married,primary,no,2346,no,no,cellular,24,190,3,194,2,1,0,8
532,70,retired,married,primary,no,2346,no,no,cellular,1,421,1,97,6,1,0,6
533,70,retired,divorced,secondary,no,6850,no,no,telephone,5,252,3,183,1,0,0,3
534,70,retired,divorced,secondary,no,6850,no,no,telephone,3,228,1,182,4,0,0,9
535,70,retired,divorced,secondary,no,4572,no,no,cellular,8,173,11,162,5,0,0,7
536,70,retired,divorced,secondary,no,4572,no,no,cellular,11,115,2,95,16,0,0,10
537,70,retired,divorced,secondary,no,3104,no,no,telephone,7,88,1,-1,0,2,0,10
538,70,retired,divorced,secondary,no,0,no,no,cellular,8,206,1,-1,0,2,1,9
539,70,retired,divorced,primary,no,828,no,no,cellular,28,433,1,-1,0,2,0,12
540,70,retired,divorced,primary,no,482,no,no,telephone,14,413,1,181,3,1,1,7
541,70,retired,divorced,primary,no,482,no,no,telephone,14,372,1,196,2,1,1,1
542,70,retired,divorced,primary,no,4531,no,no,cellular,18,445,1,-1,0,2,0,5
543,70,retired,divorced,primary,no,383,no,no,cellular,28,50,2,-1,0,2,0,4
544,70,retired,divorced,primary,no,275,no,no,cellular,15,82,1,-1,0,2,1,4
545,70,management,married,tertiary,no,5563,no,no,cellular,6,146,1,-1,0,2,0,2
546,70,management,married,tertiary,no,13297,no,no,cellular,2,579,2,-1,0,2,0,2
547,70,management,married,tertiary,no,1295,no,no,cellular,26,698,1,-1,0,2,0,3
548,70,management,married,tertiary,no,10171,no,no,cellular,18,65,2,-1,0,2,0,8
549,70,management,married,secondary,no,4,no,no,cellular,25,511,5,125,4,0,0,2
550,70,management,married,secondary,no,4,no,no,cellular,21,122,1,85,9,0,0,5
551,70,housemaid,divorced,primary,no,1311,no,no,cellular,11,651,1,-1,0,2,1,8
552,70,entrepreneur,married,tertiary,no,15265,no,no,cellular,17,551,2,-1,0,2,0,8
553,70,blue-collar,married,primary,no,3075,no,no,telephone,10,74,1,-1,0,2,0,8
554,69,technician,married,tertiary,no,482,no,no,cellular,4,101,1,-1,0,2,0,11
555,69,technician,married,tertiary,no,482,no,no,cellular,29,478,1,267,1,0,1,7
556,69,technician,married,secondary,no,9064,no,no,cellular,7,714,1,-1,0,2,1,8
557,69,technician,married,secondary,no,2661,no,no,cellular,1,925,1,187,3,3,0,9
558,69,services,married,unknown,no,23592,no,no,cellular,3,837,3,-1,0,2,0,7
559,69,retired,single,tertiary,no,2144,no,no,cellular,29,417,1,184,4,1,1,7
560,69,retired,married,unknown,no,647,no,no,telephone,27,199,1,-1,0,2,0,3
561,69,retired,married,unknown,no,426,no,no,telephone,9,225,1,90,1,1,1,3
562,69,retired,married,unknown,no,426,no,no,telephone,9,395,1,-1,0,2,1,12
563,69,retired,married,unknown,no,426,no,no,telephone,10,211,2,185,2,1,1,9
564,69,retired,married,tertiary,no,473,no,no,cellular,7,112,1,78,1,0,0,7
565,69,retired,married,tertiary,no,473,no,no,cellular,21,110,1,106,2,0,0,10
566,69,retired,married,tertiary,no,473,no,no,cellular,20,333,1,-1,0,2,0,4
567,69,retired,married,secondary,no,745,no,no,telephone,9,595,1,-1,0,2,0,9
568,69,retired,married,secondary,no,3588,yes,no,cellular,10,429,1,-1,0,2,1,12
569,69,retired,married,secondary,no,2473,no,no,cellular,8,967,3,-1,0,2,1,7
570,69,retired,married,secondary,no,21446,no,no,telephone,15,358,2,-1,0,2,0,4
571,69,retired,married,secondary,no,148,no,no,telephone,4,101,1,-1,0,2,0,9
572,69,retired,married,secondary,no,0,no,no,cellular,28,184,2,126,2,3,1,4
573,69,retired,married,secondary,no,0,no,no,cellular,27,666,1,90,4,1,1,7
574,69,retired,married,secondary,no,0,no,no,cellular,25,412,2,-1,0,2,1,8
575,69,retired,married,secondary,no,0,no,no,cellular,16,1580,2,-1,0,2,0,10
576,69,retired,married,primary,no,579,no,no,cellular,14,230,1,-1,0,2,0,8
577,69,retired,married,primary,no,324,no,no,cellular,4,136,4,-1,0,2,1,2
578,69,retired,married,primary,no,324,no,no,cellular,12,875,1,189,4,1,0,8
579,69,retired,married,primary,no,279,no,no,telephone,12,26,1,-1,0,2,0,8
580,69,retired,married,primary,no,2713,no,no,telephone,3,32,1,-1,0,2,0,2
581,69,retired,married,primary,no,2398,no,no,cellular,12,161,1,186,1,0,0,4
582,69,retired,married,primary,no,2346,no,no,cellular,11,354,2,-1,0,2,1,2
583,69,retired,married,primary,no,154,no,no,cellular,13,144,4,-1,0,2,0,7
584,69,retired,divorced,tertiary,no,247,no,no,cellular,22,138,2,-1,0,2,1,4
585,69,retired,divorced,secondary,no,6850,no,no,telephone,3,2055,1,-1,0,2,0,9
586,69,retired,divorced,secondary,no,4572,no,no,telephone,27,146,2,56,1,3,1,10
587,69,retired,divorced,secondary,no,4572,no,no,cellular,27,185,2,92,3,1,0,1
588,69,retired,divorced,secondary,no,4189,no,no,cellular,18,138,4,96,2,1,0,10
589,69,retired,divorced,secondary,no,344,no,no,cellular,4,55,2,-1,0,2,0,12
590,69,retired,divorced,secondary,no,1806,no,no,cellular,1,148,2,-1,0,2,0,7
591,69,retired,divorced,primary,no,482,no,no,cellular,2,260,2,-1,0,2,1,7
592,69,management,married,tertiary,no,840,no,no,telephone,5,128,3,-1,0,2,1,2
593,69,management,married,secondary,no,4,no,no,cellular,23,114,4,-1,0,2,0,10
594,69,housemaid,single,unknown,no,2493,no,no,cellular,13,368,1,-1,0,2,0,8
595,69,housemaid,married,primary,no,1080,no,no,cellular,22,164,2,-1,0,2,0,4
596,69,housemaid,married,primary,no,1080,no,no,cellular,18,197,2,118,2,0,0,8
597,69,admin.,married,secondary,no,813,no,no,telephone,28,237,2,-1,0,2,0,9
